recording_id,segment_idx,disfluency_type,clip_path,text
444282,35,filler_आ,outputs\disfluency_clips\444282_35_filler_आ.wav,तो हमको क्या सस्ता और क्या महंगा उससे कोई वो नहीं लेकिन आप गए घूमने तो आपको ये देखना होगा ना कि आप कहां रुके होंगे आप बताइए.!
444282,37,filler_आ,outputs\disfluency_clips\444282_37_filler_आ.wav,सर आपकी आवाज कट रही है
444282,38,filler_आ,outputs\disfluency_clips\444282_38_filler_आ.wav,"धर्मशाला क्या होता है बताती हूं मैं हेलो, हां, अब आ रही है मैं पूछ रही हूं धर्मशाला क्या होता है"
444282,44,filler_मतलब,outputs\disfluency_clips\444282_44_filler_मतलब.wav,मैं तो मतलब कभी ऐसी जगह पे नहीं रुकी हूं मैं तो जहां जैसे कहीं घूमने गए हैं तो ज्यादातर हमारे रिश्तेदार ही इधर उधर रहते हैं ।
444282,48,filler_उम,outputs\disfluency_clips\444282_48_filler_उम.wav,उम्म्म
444282,49,filler_आ,outputs\disfluency_clips\444282_49_filler_आ.wav,बताइए आप मतलब आ बताइए
444282,50,filler_हम्म,outputs\disfluency_clips\444282_50_filler_हम्म.wav,हम्मम हम्म
444282,53,filler_आ,outputs\disfluency_clips\444282_53_filler_आ.wav,हूं तो आप जंग फ्रूट्स ज्यादा खाते हैं। या मतलब कि नार्मल खाते हैं।
444282,55,filler_आ,outputs\disfluency_clips\444282_55_filler_आ.wav,"चलिए, हमारी यात हो चुकी है हमें तेरह मिनट हो गए। आपसे बात करके अच्छा लगा मुझको"
302506,3,filler_तो,outputs\disfluency_clips\302506_3_filler_तो.wav,सी सिक्थ वालाओं का एक ओवर होता है जैसे सर जे जो बाउंड्री होती है ना कितनी मीटर रहती है जैसे सिक्स मारेंगे ना तो बाउंड्री कितनी मीटर में कितना क्या रहता है दूरी
302506,4,repetition_लॉन्ग,outputs\disfluency_clips\302506_4_repetition_लॉन्ग.wav,लॉन्ग लॉन्ग लॉन्ग में स्टेट वर्क
302506,6,repetition_स्टेट,outputs\disfluency_clips\302506_6_repetition_स्टेट.wav,स्टेट स्टेट में सी डी एम है।
302506,7,filler_आ,outputs\disfluency_clips\302506_7_filler_आ.wav,आपका आक्शन रेड्डी है जी बिल्कुल सर जैसे अपन ग्यारह खिलाड़ी रहते हैं ग्यारह खिलाड़ियों में कितनी दूरी रहती है कितनी रहती है
302506,15,repetition_महान,outputs\disfluency_clips\302506_15_repetition_महान.wav,महान महान या सचिन तेंदुलकर को कहा जाता है जी बिल्कुल सर सबसे ज्यादा सबसे ज्यादा शतक लगाने वाला खिलाड़ी कौन सा है सर
302506,17,filler_आ,outputs\disfluency_clips\302506_17_filler_आ.wav,होता हैं जी जी बिल्कुल सर जी बिल्कुल दो हजार पच्चीस का आईपीएल किसने जीता था सर
302506,20,filler_हम्म,outputs\disfluency_clips\302506_20_filler_हम्म.wav,अ. साईं सुदर्सन के थे ज ज ज्यादा रन यानि 648 रन ते उनके सायद नेती नेती 600 प्लस थे या येस हम्म
302506,21,filler_आ,outputs\disfluency_clips\302506_21_filler_आ.wav,जी सर ताे आपसे ज्यादा विकेट कैसे ले लिए थे तो आपने देखा होना था दो हजार पचीस का आई पी एल
302506,22,filler_आ,outputs\disfluency_clips\302506_22_filler_आ.wav,अच्छा जब से ज्यादा वीकेंड किस के आए थे
302506,24,filler_आ,outputs\disfluency_clips\302506_24_filler_आ.wav,आपका फेवरेट आपका फेवरेट वो कौन सा है पसंदीदा खेल आपका पसंदीदा खेल कौन सा है
302506,27,repetition_खो,outputs\disfluency_clips\302506_27_repetition_खो.wav,जी खो खो पसंदीदा खेल है अपना खो खो बहुत अच्छा लगता है खेलने में जैसे कबड्डी खेला कबड्डी खेला है कब्बड्डी
302506,31,filler_आ,outputs\disfluency_clips\302506_31_filler_आ.wav,जी बिल्कुल सर वॉयस आ रही है
302506,33,repetition_रोनाल्ड,outputs\disfluency_clips\302506_33_repetition_रोनाल्ड.wav,रोनाल्ड रोनाल्ड रोनाल्डो को देखो रोनाल्डो और मेसी हो गए और बहुत सारे बहुत सारे खिलाड़ी हैं उसमें
302506,34,filler_आ,outputs\disfluency_clips\302506_34_filler_आ.wav,जी बिल्कुल सर और आपने क्या क्या केल देखें जाए अपने आपने अपनी जीवन में
302506,35,filler_आ,outputs\disfluency_clips\302506_35_filler_आ.wav,कौन कौन से खेल देखे हैं आप अपने जीवन में
302506,42,filler_आ,outputs\disfluency_clips\302506_42_filler_आ.wav,दोस्तों के साथ बहुत मजा आता है ये दोस्तों के साथ अगर क्रिकेट देखने मे बहुत आनंद आता है।
302506,45,filler_अह,outputs\disfluency_clips\302506_45_filler_अह.wav,नहीं हा सरअह पसंदीदा किलता अपने वारे स्कूल के बाद सट पर मिनने वाले कान कानों का मजा भरकी बनी मिटाईया के किसी क्या रहता है सर जी बिलकुल सर।
302503,2,repetition_हा,outputs\disfluency_clips\302503_2_repetition_हा.wav,हा हा ह क्रिकेट के बारे में क्रिकेट में ग्यारह खिलाड़ी होते हैं और होते है बाउंड्री होती हैं उसमें वी कैन हिट सिक्स और फोर्स
302503,5,repetition_से,outputs\disfluency_clips\302503_5_repetition_से.wav,अप्रॉक्स सैवेन विथ वेरी करती है कि तुम स्ट्रेट मार रहे हो लैग मार रहे हो ऑफ मार रहे हो या बैक मार रहे हो जी लौंग में अप्रॉक्स से से सैवेंटी या ऐटी
302503,7,filler_मतलब,outputs\disfluency_clips\302503_7_filler_मतलब.wav,हां मतलब रॉक्स एटी।
302503,8,filler_हम्म,outputs\disfluency_clips\302503_8_filler_हम्म.wav,हम्म जी
302503,11,filler_हम्म,outputs\disfluency_clips\302503_11_filler_हम्म.wav,जी क्या मतलब तेरा खेलते हैं और सब हम्म
302503,12,repetition_अच्छा,outputs\disfluency_clips\302503_12_repetition_अच्छा.wav,क्या मन खिलाड़ी अच्छा अच्छा सचिन तेंदुलकर जी जी सर
302503,13,filler_आ,outputs\disfluency_clips\302503_13_filler_आ.wav,गॉड आफ क्रिकेट
302503,15,filler_तो,outputs\disfluency_clips\302503_15_filler_तो.wav,सबसे ज्यादा शायद रोहित शर्मा है ना ओल्डिस्ट तो विराट कोहली अच्छा
302503,16,filler_आ,outputs\disfluency_clips\302503_16_filler_आ.wav,हु जी आर सी बी नही
302503,17,filler_ह्म्म,outputs\disfluency_clips\302503_17_filler_ह्म्म.wav,ह्म्म ऐसे तो पता नहीं ऑरेंज कैप की शैली थी अच्छा
302503,19,filler_ह्म्म,outputs\disfluency_clips\302503_19_filler_ह्म्म.wav,ह्म्म्म नई लास्ट वाला नहीं देखा मैंने कोई सपना लोग जी हम्म नई पता मेरे को
302503,20,repetition_वॉलीवॉल,outputs\disfluency_clips\302503_20_repetition_वॉलीवॉल.wav,और बताइए क्या हा वॉलीवॉल वॉलीवॉल
302503,21,filler_हम्म,outputs\disfluency_clips\302503_21_filler_हम्म.wav,हम्म जिसमें सिक्स प्लेयर्स होते हैं और थ्री और इन एक्स एक्स्ट्रा जी
302503,22,filler_आ,outputs\disfluency_clips\302503_22_filler_आ.wav,क्याआआ
302503,23,repetition_हूम,outputs\disfluency_clips\302503_23_repetition_हूम.wav,हूम हूम कबड्डी हॉकी सोरी
302503,24,filler_आ,outputs\disfluency_clips\302503_24_filler_आ.wav,जी जी आ रही आ रही ह हॉकी में ग्यारह ही होते हैं
302503,27,repetition_क्या,outputs\disfluency_clips\302503_27_repetition_क्या.wav,क्या क्या
302503,28,filler_आ,outputs\disfluency_clips\302503_28_filler_आ.wav,जी लगभग सारी देखे हैं जी और आप कोनसा और आपने कौन से देखे हैं।
302503,29,repetition_जी,outputs\disfluency_clips\302503_29_repetition_जी.wav,जी जी
302503,31,filler_हम्म,outputs\disfluency_clips\302503_31_filler_हम्म.wav,हम्म बेसबॉल बास्केटबॉल जी
302503,32,filler_हम्म,outputs\disfluency_clips\302503_32_filler_हम्म.wav,और हमारे टॉपिक्स क्या क्या है सड़क किनारे के खाने के यादें दोस्त के साथ हम्म प्रिश शेयर करना परिवार की परंपराओं को हम्म
302503,34,filler_तो,outputs\disfluency_clips\302503_34_filler_तो.wav,हां ये तो है यही था हमारा मेंन टॉपिक तो
302503,35,repetition_जी,outputs\disfluency_clips\302503_35_repetition_जी.wav,हां जी जी
302503,36,repetition_जी,outputs\disfluency_clips\302503_36_repetition_जी.wav,जी जी
302503,37,repetition_ओके,outputs\disfluency_clips\302503_37_repetition_ओके.wav,ओके ओके
645534,0,filler_आ,outputs\disfluency_clips\645534_0_filler_आ.wav,आप ही शुरू करो देखते हैं आपका प्वाइंट ऑफ व्यू जी
645534,2,repetition_जी,outputs\disfluency_clips\645534_2_repetition_जी.wav,जी जी
645534,3,repetition_जी,outputs\disfluency_clips\645534_3_repetition_जी.wav,जी जी
645534,8,filler_आ,outputs\disfluency_clips\645534_8_filler_आ.wav,"लगा लो रोजगार ना मिलने की वजह से रोजगार ना मिलने की वजह , जी आपकी आवाज आरी है ये कहे रहीं हू की रोजगार ना मिलने की वजह से ही लोग ऐसे कदम उठाते हैं कोई सुसाइड कर रहा हैं"
645534,9,filler_आ,outputs\disfluency_clips\645534_9_filler_आ.wav,हलो है ना सुसाइड कर रहा है या फिर ये चोरी वगैरा बहुत हो रही है आजकल तो ये इसी वज़े से तो हो रहा है कि शिक्षा नहीं मिल पा रही उनको रोजगार नहीं मिल पा रहा सॉरी
645534,10,filler_आ,outputs\disfluency_clips\645534_10_filler_आ.wav,परिवर्तन या ये हो सकते हैं कि बच्चों को ना एक्टिविटीज पे जितना ध्यान दे रखा है ना आजकल स्कूल वगैरह में तो वो एक्टिविटीज पर ना देकर प प्रैक्टिकल चीजों पर दें कि उनको कुछ सिखाएं दी बि क्राफ्ट क्राफ्ट क्राफ्ट
645534,13,filler_हम्म,outputs\disfluency_clips\645534_13_filler_हम्म.wav,हम्म हम्म उसके बेस पे बनाए हां जी
645534,14,filler_तो,outputs\disfluency_clips\645534_14_filler_तो.wav,जी उनकी कम्युनि कम्यूनिकेशन स्किल्स बहुत ज़रूर डाउन है अपनी इंडिया की तो उस पे थोड़ा उनको ध्यान देना चाहिए कि कम्यूनिकेशन अच्छा जाए और यहां की लोगों मेरे कॉन्फिडेंस जाना कॉन्फिडेंस भी बहुत कम ।
645534,15,filler_आ,outputs\disfluency_clips\645534_15_filler_आ.wav,जी और परिवर्तन की बात करें तो जब से ये फोन आया एक मिनट जब से ये फोन आया तब से तो बहुत ही ज़्यादा मैं चाहते हूँ कि अगर 2045 में ।
645534,16,filler_आ,outputs\disfluency_clips\645534_16_filler_आ.wav,कुछ चेंजेज आए तो यह हुए ऑनलाइन क्लासेस का ट्रेन चलाएं है ना आजकल की प्रॉपर क्लास लगाया जाए बच्चों को
645534,19,filler_तो,outputs\disfluency_clips\645534_19_filler_तो.wav,"तो उसका मोबाइल में इंटरेस्ट बन, वो पढ़ाई में उसका फोकस नहीं रहेगा, उसका मोबाइल में फोकस रहेगा"
645534,20,repetition_जी,outputs\disfluency_clips\645534_20_repetition_जी.wav,जी जी बिल्कुल।
645534,23,filler_आ,outputs\disfluency_clips\645534_23_filler_आ.wav,पता है मुख्य कारण यह है कि आजकल क्या हो गया कि जैसे कि हम इंडिया की लोगों को ना हिंदी इनकी मातृभाषा है तो हिंदी पे ज़्यादा फोकस है कि बचपन से सब फैमिली में लगा लो या टीचर्स या स्कूल्स में लगा लो
645534,24,filler_तो,outputs\disfluency_clips\645534_24_filler_तो.wav,वेसक से या कोई बच्चे सीबीएसई बोर्ड से भी पढ़ रहे हैं तो उनकी इंग्लिश इतनी अच्छी नहीं है क्योंकि उनकी घर का माहौल तो वही हिंदी वाला है ना तो इसकी वजह से भी इंडिया कहीं ना कहीं पीछे है तो मुझे लगता है ये गलत है कि अगर तुम्हारे
645534,25,filler_तो,outputs\disfluency_clips\645534_25_filler_तो.wav,भी है ना कि इंडिया में कोई कंपनी है तो वह रोजगार देना कि उनकी कम्यूनिकेशन स्किल को नहीं ना उनके अंदर जो एक्चुअल स्किल्स है उनको देख के जॉब दे ना
645534,26,filler_आ,outputs\disfluency_clips\645534_26_filler_आ.wav,क्योंकि आज कल तो ये देखते हैं इसको इंग्लिश आती है कि नहीं आती है इंग्लिश नहीं आती है तो उसके अंदर का टैलेंट तो देख लो भाई कम्पनी वाले इसलिए तो मिली नहीं रहे है उसका क्योंकि इंग्लिश पे इतना फोकस ही फोकस ई नहीं है टीचरों का
645534,27,filler_आ,outputs\disfluency_clips\645534_27_filler_आ.wav,प्रैक्टिकल्स नहीं आज को अपने इंडिया में जो लोग है उनके पास टालेंट बहुत है टालेंट की कमी नहीं है पर उनकी जो यह कम्यूनिकेशन स्किल नहीं है इंग्लिश को लेकर वह डाउन है तो आजकल कंपनियों में कहीं भी देखना कंपनियों में
645534,28,filler_आ,outputs\disfluency_clips\645534_28_filler_आ.wav,अगर आपका इंटरव्यू भी लेंगे ना फुल्ली इंग्लिश लेंगे कोई भी हिंदी में आपसे इंटरव्यू नहीं लेने वाला तो इस वजह से भी उनको रोजगार नहीं मिलता उनका टैलेंट वो दब जाता है अब आपने देखा नहीं है आप कितने ब्लॉग्स वगैरा बनाते हैं
645534,29,filler_आ,outputs\disfluency_clips\645534_29_filler_आ.wav,कितने ब्लॉग्स या इंस्टाग्राम पे रिल्स आते है कि बी टैक कर रहे हैं कुछ बच्चे इतना एजुकेटेड होके भी वो ठेले लगा रहे हैं कोई फास्ट फूड के
645534,33,filler_आ,outputs\disfluency_clips\645534_33_filler_आ.wav,उस बदलाव को आगे बढ़ाने के लिए आम नागरिक आज क्या कर सकते हैं
645534,35,filler_आ,outputs\disfluency_clips\645534_35_filler_आ.wav,मैं तो ये कहती हूँ कि हाँ जी मेरे हिसाब से तो नहीं कम्युनिकेशन स्किल में ही बदलाव करना चाहिए कि हाँ जी आ रहे हैं आपकी आवाज मैं तो अगर फ्यूचर में कुछ बदलना चाहुंगी तो यही बदलना चाहूंगी कि कम्युनिकेशन स्किल
645534,36,filler_तो,outputs\disfluency_clips\645534_36_filler_तो.wav,"हमें थोड़ा बदलाव करना चाहिए कि अगर किसी को कोई हिंदी मे कंफर्ट है तो उसका इंटरव्यू हिंदी में ले और जो इंग्लिश में कंफरटेबल है उसका इंग्लिश में ले तो भाषा पे तो जरूर ध्यान देना चाहिए,"
644742,0,filler_आ,outputs\disfluency_clips\644742_0_filler_आ.wav,जी तो पहले आप बताना चाहेगे या मैं शुरू करूं जी तो मैं यदि दो हज़ार पैंतालीस तक यदि भारत की यदि बात करूं
644742,1,filler_आ,outputs\disfluency_clips\644742_1_filler_आ.wav,भारत को कई एक कई ऐसे क्षेत्र में परिवर्तन करने की आवश्यकता है जिससे हम अपने जो देश को उस स्तर पर देख सके जहाँ मतलब एक अलग स्तर पर अपने देश को देख सके
644742,2,filler_आ,outputs\disfluency_clips\644742_2_filler_आ.wav,जैसे की पहला क्षेत्र की मैं मुझे बात करूँ तो शिक्षा का क्षेत्र है इसमें कई परिवर्तन की आवश्यकता है शिक्षा के क्षेत्र में जैसे की अ आज का जो शिक्षा का हमारा हो गया है हमारा करिकूलम है हमारे
644742,4,filler_आ,outputs\disfluency_clips\644742_4_filler_आ.wav,चीजें हैं प्रैक्टिकल चीजें हैं उस पर ध्यान नहीं दिया जा रहा है। तो पहला एक शिक्षा का क्षेत्र इसमें परिवर्तन होना चाहिए। जिससे क्या होगा कि रोजगार रोजगार भी जैसे आज कर रोजगार नहीं मिल रहा है। कई विद्यार्थियों को कॉलेज
644742,5,filler_आ,outputs\disfluency_clips\644742_5_filler_आ.wav,कंप्लीट करने के बाद तो यदि शिक्षा में यदि परिवर्तन चाहिए आवाज आ रही है मेरी
644742,6,filler_आ,outputs\disfluency_clips\644742_6_filler_आ.wav,बिल्कुल सही बात ऐ क्योंकि जी जी आवज आ रहीं है आप बोलिए
644742,7,repetition_जी,outputs\disfluency_clips\644742_7_repetition_जी.wav,जी जी
644742,8,filler_आ,outputs\disfluency_clips\644742_8_filler_आ.wav,आ आपके लाइक जी आपके हिसाब से क्या ऐसे शिक्षा में थोड़े एक या दो कुछ ऐसे परिवर्तन हो सकते हैं जो एक्चुअली में हम हमारे देश को आगे बढ़ाने में सहायता कर सकते हैं
644742,14,filler_आ,outputs\disfluency_clips\644742_14_filler_आ.wav,जी बिल्कुल सही आत्मविश्वास जो विद्यार्थियों में वो नहीं है आज कल
644742,15,filler_तो,outputs\disfluency_clips\644742_15_filler_तो.wav,अ दूसरा मैं यदि बात करूँ तो जो
644742,17,filler_तो,outputs\disfluency_clips\644742_17_filler_तो.wav,जी बिल्कुल क्योंकि ऑनलाइन में क्या होता है कि यदि बच्चे को यदि विद्यार्थी को यदि हम मोबाइल दे रहे है तो कहीं न कहीं वो मिसयूज उसका गलत इस्तेमाल भी कर लेते हैं पढ़ाई की वजाए
644742,18,filler_आ,outputs\disfluency_clips\644742_18_filler_आ.wav,"जैसे आजकल आप देखें कि छोटे छोटे बच्चे भी सोशल मेडिया यूज़ कर रहे हैं इंस्टाग्राम, फेजबुक तो वो भी उनको एक गलत दिशा में उनको ले जा रहे हैं"
644742,19,filler_मतलब,outputs\disfluency_clips\644742_19_filler_मतलब.wav,दूसरा यदि मैं बात करूँ तो रोजगार रोजगार का जो मुख्य कारण है जी जी मतलब रोजगार को में भी सुधार किया सकता है जी
644742,21,filler_मतलब,outputs\disfluency_clips\644742_21_filler_मतलब.wav,जी मतलब इंग्लिश से ज़्यादा फोकस होना चाहिए की प्रैक्टिकल स्पीच
644742,22,repetition_जी,outputs\disfluency_clips\644742_22_repetition_जी.wav,जी जी
644742,25,filler_मतलब,outputs\disfluency_clips\644742_25_filler_मतलब.wav,जी हाँ मतलब इंग्लिश पे एक कारण हो सकता है मतलब उसका
644742,28,filler_मतलब,outputs\disfluency_clips\644742_28_filler_मतलब.wav,मतलब रूल्स
644742,29,filler_आ,outputs\disfluency_clips\644742_29_filler_आ.wav,तो आप कुछ शेयर करना चाहेंगे जी
644742,31,filler_आ,outputs\disfluency_clips\644742_31_filler_आ.wav,आ आवाज़ आ रही है मे
644742,32,repetition_जी,outputs\disfluency_clips\644742_32_repetition_जी.wav,जी जी सही बात है भाषा में थोड़ा बदलाव किया जा सक
330457,0,repetition_अच्छा,outputs\disfluency_clips\330457_0_repetition_अच्छा.wav,अच्छा अच्छा
330457,1,filler_आ,outputs\disfluency_clips\330457_1_filler_आ.wav,जी तो मैने में भी जॉब करता था कहीं पे तो एक्चुअली ऐसा हुआ जब मैंने अपना रिज्यूमे दिया था उनको या जब मैंने इंटरव्यू दिया था तो मैंने तब ही पूछा था कि मतलब जिस पोस्ट के लिए वो हायर कर रहे थे
330457,2,filler_आ,outputs\disfluency_clips\330457_2_filler_आ.wav,"तो मैने पूछा था कि ये चीजें ,मतलब यहां मतलब इन चीजों पे यहां काम होता है मतलब जो चीजें मे को आती थी वे सिख लिया जो मुझे सीखने थी तो अब तब उन्होंने एग्री किया था कि हां ये सिखाते हैं।"
330457,3,filler_आ,outputs\disfluency_clips\330457_3_filler_आ.wav,यहां इसी पे हम काम करते है तो जब मेरी जॉब लग गई थी कॉन्ट्रैक्ट आन्ट्रैक्ट सब साइन कर लिया तो फिर मैने देखा कि उसपे तो काम हो ही नई रहा है बहुत बेसिक लेवल पर काम हो रहा है मेंको कुछ सीखने को भी नहीं मिलला था वहां
330457,4,filler_मतलब,outputs\disfluency_clips\330457_4_filler_मतलब.wav,और बहुत ही बेसिक था मतलब तो इस वजह से मैंने क्विट कर दी वो जॉब बहुत जल्दी वो मतलब मेरे को ऑफर भी कर रहे थे कि कर लो करके और इसमें मतलब हम ऐसे ही काम करते हैं
330457,6,filler_आ,outputs\disfluency_clips\330457_6_filler_आ.wav,जी तो परिवार से बात ऐसे हुई की जब शुरुआत में मतलब मैं अप्लाई कर रहा था तो उस टाइम पे तो पहले बताये जो अप्लाई करते है फिर जॉब लगते है फिर उस टाइम पे परिवार को बताते है
330457,7,filler_आ,outputs\disfluency_clips\330457_7_filler_आ.wav,तो मैंने बहुत एक्साइटेड होकर बताया ऐसे ऐसे जॉब लग रही है इंटरव्यू क्रैक हो गया है सब कुछ तो करी जॉब तो उसके बाद मेरे को समझ नहीं आया कैसे बताऊं फिर बताया मैंने।
330457,8,filler_तो,outputs\disfluency_clips\330457_8_filler_तो.wav,तो फिर कहीं न कहीं मेरे घरवाले बोले के भई क्यों छोड़ रहा है सैलरी दे तो रहे हैं कर ले फिर मैने कहा नहीं जो मेरे को करना है वो नहीं है न फिर जब सेटिस्फेक्शन ही नहीं है मेरे को उस चीज़ का तो फिर क्या फायदा कर के
330457,9,filler_आ,outputs\disfluency_clips\330457_9_filler_आ.wav,जी जी तो तब जाके मैंने उनको समझाया अच्छे से कि ऐसे ऐसे चीजें होती हैं अगर ग्रो करना है कभी तो आपको यह इन चीजों पर काम करना पड़ेगा यह बेसिक चीजें तो हर कोई भी कर लेगा तो जो
330457,10,filler_आ,outputs\disfluency_clips\330457_10_filler_आ.wav,जिस चीज में मैंने करा है जिससे मैं ग्रेजुएट हूं तो मेरे को उसी चीज पर काम करना है ऐसा मैने उनको समझाया तब समझे तब फिर तब एग्री करा उन्होंने आपका क्या अनुभव पर इस पे
330457,11,repetition_जी,outputs\disfluency_clips\330457_11_repetition_जी.wav,जी जी जी
330457,15,filler_आ,outputs\disfluency_clips\330457_15_filler_आ.wav,ओके मतलब कहीं कहीं ना कहीं आपको उन्होंने फंसाया है कि ऐसे बहुत कम काम है पर काम बहुत ज्यादा था हाश्रये ऐसे ही एक्चुअली ये ऐसे ही हायर करते हैं बहुत ।
330457,17,repetition_जी,outputs\disfluency_clips\330457_17_repetition_जी.wav,जी जी जी
330457,18,filler_आ,outputs\disfluency_clips\330457_18_filler_आ.wav,अच्छा तो आपके घर वाले ऐसे समझ गए होंगे कि एस एच ये प्रॉब्लम आ रही तो बेकार ही हैं हा
330457,19,filler_आ,outputs\disfluency_clips\330457_19_filler_आ.wav,आप छोड़ दीजिए जी जी बिल्कुल
330457,20,filler_आ,outputs\disfluency_clips\330457_20_filler_आ.wav,हँ तो आपने अपने बॉस को जानकारी कब दी कैसे दी मतलब
330457,21,repetition_जी,outputs\disfluency_clips\330457_21_repetition_जी.wav,जी जी अच्छा ।
330457,22,filler_मतलब,outputs\disfluency_clips\330457_22_filler_मतलब.wav,अच्छा इत्ता सीरियस था मतलब ओके
330457,23,repetition_जी,outputs\disfluency_clips\330457_23_repetition_जी.wav,जी जी हाँ हाँ
330457,26,filler_हम्म,outputs\disfluency_clips\330457_26_filler_हम्म.wav,अच्छा मतलब कोपरेटिव थे छोड़ने के इश्य इश्यू क्रिएट नहीं करा कुछ अच्छा हम्म
330457,27,filler_आ,outputs\disfluency_clips\330457_27_filler_आ.wav,जी जी जी पर मेरे साथ तो बहुत ही ज़्यादा मतलब उल्टा हुआ इसका ठीक मतलब जो थे मतलब बहुत ही मतलब कह सकते हो कि बेकार थे बहुत हुई जो जो भी ओनर थे वो
330457,28,filler_आ,outputs\disfluency_clips\330457_28_filler_आ.wav,तो हा क्योंकि देखो शुरुआत में उन्होंने मतलब जो कुछ भी बताया सब कुछ हुआ और मतलब ये भी उसमें था पहले उन्हें उन्होंने कॉन्ट्रैक्ट भी साइन करवाया था ना हमसे एक्चुली टैच जी अटैच कंपनी में करा था मैंने ठीक है हां
330457,29,filler_आ,outputs\disfluency_clips\330457_29_filler_आ.wav,तो वहाँ कांट्रैक्ट साइन कराते हैं पहले कि इतने टाइम करोगी तब छोड़ोगे यह वह तो एक्चुअली क्या हुआ था जब उन्होंने इंटरव्यू लिया था तो उन्होंने कहा कि हम पहले ट्रेनिंग वगैरह देंगे उसके बाद हम जॉब पे रखेंगे ऐसा करके कुछ बोला था ।
330457,30,filler_आ,outputs\disfluency_clips\330457_30_filler_आ.wav,मैंने यही बोला था कि फिर तुम्हारी मर्जी होगी उसके बाद कि तुम करना चाहो नहीं करना चाहो छोड़ सकते हैं ऐसा सब कुछ तो फिर जब मै मैंने करा मैंने आपको बताया कि यह प्रॉब्लम आ रही थी मे को सही नहीं लगा तो ट्रेनिंग कंप्लीट हुई तोह
330457,31,filler_मतलब,outputs\disfluency_clips\330457_31_filler_मतलब.wav,ट्रेनिंग का सर्टिफिकेट भी मिलता हु मिला तो उसके बाद फिर मैंने बोला कि मेरे को नहीं करना है पर मतलब जितने भी वहां और वर्कर कर रहे थे मैं भी वहां गया था तो मतलब मैंने बहुत उससे काम कर रहा था डेडीकेशन से बहुत सही काम कर रहा था पर मतलब मैंने
330457,32,filler_मतलब,outputs\disfluency_clips\330457_32_filler_मतलब.wav,बहुत सारे वहां उनकी प्रोजेक्ट्स भी करें तो उसके बाद सर ने देखा कि मलब मेरी परफॉर्मेंस सही है तो बहुत ज्यादा मेरे को करते थे कि सही है मतलब जॉब करनी है ये वो मतलब मोटिवेट जैसा करते थे।
330457,33,filler_आ,outputs\disfluency_clips\330457_33_filler_आ.wav,पर में डीनई कर रहा था कहीं ना कहीं अब मैं स्ट्रेट तो उनको बोल ही नहीं पा रहा था क्योंकि होता है ना सामने से बोलना बोल नहीं पाते हैं उन्हें तो धीरे धीरे जब हुआ फिर अब मेरे को क्विट करनी थी तो मैंने बोला कहीं ना कहीं कांफ्रंट तो
330457,34,filler_तो,outputs\disfluency_clips\330457_34_filler_तो.wav,"जो वहां कॉलीग थे थे पहले से बहा वर्क करते थे, वह बता रहे थे किसी पहले किसी ने ऐसा छोड़ा था तो सर ने उन्हें छोड़ने नहीं दिया या उन्हें बोला मैं लीगल लूंगा तुम्हारे खिलाफ, कि लीगल एक्शन लूंगा ।"
330457,35,filler_आ,outputs\disfluency_clips\330457_35_filler_आ.wav,देखिए कॉन्टैक्ट में साइन होते तो एक साल ऐसे कुछ काम करना पढ़ता है ऐसे कह रहे थे तो मैंने कहा मैंने कहा ऐसा तो कुछ है ही नही शुरुआत में बोला है की तुम ट्रेनिंग लो उसके बाद तुम्हारे मर्जी कर सकते हो कि पर इन्होंने कहा कि मेरे से झूठे वादे करेगी ये चीज यहां होगी ये
330457,36,filler_मतलब,outputs\disfluency_clips\330457_36_filler_मतलब.wav,यहां है भी नहीं तो कोई मतलब ही नहीं बनता करने का तो मैने उनको सामने तो नहीं कहा तो जब मेरी ट्रेनिंग हो गई थी कंप्लीट तो हम मतलब हम तीन चारों ने साथ में ज्वाइन करा था तो उसमे से वो तो
330457,37,filler_मतलब,outputs\disfluency_clips\330457_37_filler_मतलब.wav,उस टाइम जब ट्रेनिंग कंपलीट हुई तो मैंने कहा कि मतलब वो सिर्फ मेरे को सिलेक्ट कर की हम मैं किसी एक को हायर उसी को रखूँगा मतलब उसी को सैलरी मिलेगी तो उन्होंने मेरे को करा
330457,38,filler_आ,outputs\disfluency_clips\330457_38_filler_आ.wav,उसके बाद घर जाके मैने कांफ्रेंट कर दिया की सर मेरे को नहीं करनी है और मतलब मैं छोड़ रहा हूं आप बाकियों को दे सकते हैं मैं नहीं करना चाहता तो मेरेको बोलने लग गए कि तुम ऐसे कैसे छोड़ सकते हो तुमने कॉन्टैक्ट साइन करा है ये करा है वो करा है तुमने पढ़ा नहीं क्या लिखा था उसमें
330457,39,filler_आ,outputs\disfluency_clips\330457_39_filler_आ.wav,तो मैने कहा सर मैने सब कुछ पढा था ऐसा उसमे कुछ था ही नी उसमे आपने भी क्लियरली बताया था कि आप कभी भी छोड़ सकते हो तो फिर अ ऐसा हुआ तो फिर सर वहां से बहुत गुस्सा हो ओ बहुत गुस्सा होने लग गए कि यार ये कैसे चले गए क्यूंकि उन्होंने एक
